tahun,bulan,provinsi,produk,value usd
2020,Februari,Kalimantan Utara,Woodworking,358218.7
2020,Februari,Kepulauan Riau,Woodworking,0
2020,Februari,Lampung,Woodworking,423119.55
2020,Februari,Nusa Tenggara Timur,Woodworking,0
2020,Februari,Papua,Woodworking,2293908.54
2020,Februari,Papua Barat,Woodworking,587837.92
2020,Februari,Riau,Woodworking,230247.21
2020,Februari,Sulawesi Selatan,Woodworking,187718.21
2020,Februari,Sulawesi Tengah,Woodworking,119811.9
2020,Februari,Sumatera Selatan,Woodworking,3537766.5
2020,Februari,Sumatera Utara,Woodworking,4073312.16
2020,Maret,Bali,Woodworking,249855.03
2020,Maret,Banten,Woodworking,2234777.03
2020,Maret,Bengkulu,Woodworking,90929.89
2020,Maret,DI Yogyakarta,Woodworking,388958.67
2020,Maret,DKI Jakarta,Woodworking,8062399.01
2020,Maret,Jambi,Woodworking,615881.31
2020,Maret,Jawa Barat,Woodworking,5021541.89
2020,Maret,Jawa Tengah,Woodworking,28744559.81
2020,Maret,Jawa Timur,Woodworking,41427184.86
2020,Maret,Kalimantan Barat,Woodworking,467948.5
2020,Maret,Kalimantan Selatan,Woodworking,192287.02
2020,Maret,Kalimantan Tengah,Woodworking,95994.23
2020,Maret,Kalimantan Timur,Woodworking,213002.72
2020,Maret,Kalimantan Utara,Woodworking,153606
2020,Maret,Kepulauan Riau,Woodworking,0
2020,Maret,Lampung,Woodworking,665326.62
2020,Maret,Nusa Tenggara Timur,Woodworking,0
2020,Maret,Papua,Woodworking,1944073.49
2020,Maret,Papua Barat,Woodworking,879738.05
2020,Maret,Riau,Woodworking,300833.18
2020,Maret,Sulawesi Selatan,Woodworking,308316.25
2020,Maret,Sulawesi Tengah,Woodworking,62142.41
2020,Maret,Sumatera Selatan,Woodworking,5137035.96
2020,Maret,Sumatera Utara,Woodworking,7611001.72
2020,April,Bali,Woodworking,87447.06
2020,April,Banten,Woodworking,1453152.61
2020,April,Bengkulu,Woodworking,0
2020,April,DI Yogyakarta,Woodworking,596440.24
2020,April,DKI Jakarta,Woodworking,5973313.35
2020,April,Jambi,Woodworking,650147.83
2020,April,Jawa Barat,Woodworking,5702079.1
2020,April,Jawa Tengah,Woodworking,28818003.43
2020,April,Jawa Timur,Woodworking,35904938.18
2020,April,Kalimantan Barat,Woodworking,483006.95
2020,April,Kalimantan Selatan,Woodworking,360838.86
2020,April,Kalimantan Tengah,Woodworking,138044.99
2020,April,Kalimantan Timur,Woodworking,733283.57
2020,April,Kalimantan Utara,Woodworking,470540.67
2020,April,Kepulauan Riau,Woodworking,283.8
2020,April,Lampung,Woodworking,664344.58
2020,April,Nusa Tenggara Timur,Woodworking,0
2020,April,Papua,Woodworking,3444543.31
2020,April,Papua Barat,Woodworking,779803.97
2020,April,Riau,Woodworking,63495.52
2020,April,Sulawesi Selatan,Woodworking,209841.41
2020,April,Sulawesi Tengah,Woodworking,117086.25
2020,April,Sumatera Selatan,Woodworking,2168819.16
2020,April,Sumatera Utara,Woodworking,5474217.04
2020,Mei,Bali,Woodworking,182839.39
2020,Mei,Banten,Woodworking,833741.62
2020,Mei,Bengkulu,Woodworking,0
2020,Mei,DI Yogyakarta,Woodworking,385920.19
2020,Mei,DKI Jakarta,Woodworking,3997727.29
2020,Mei,Jambi,Woodworking,460691.17
2020,Mei,Jawa Barat,Woodworking,2542293.43
2020,Mei,Jawa Tengah,Woodworking,17910035.16
2020,Mei,Jawa Timur,Woodworking,27324856.44
2020,Mei,Kalimantan Barat,Woodworking,302015.64
2020,Mei,Kalimantan Selatan,Woodworking,210413.2
2020,Mei,Kalimantan Tengah,Woodworking,69485.2
2020,Mei,Kalimantan Timur,Woodworking,343612.47
2020,Mei,Kalimantan Utara,Woodworking,136298.66
2020,Mei,Kepulauan Riau,Woodworking,0
2020,Mei,Lampung,Woodworking,373534.56
2020,Mei,Nusa Tenggara Timur,Woodworking,0
2020,Mei,Papua,Woodworking,5121976.94
2020,Mei,Papua Barat,Woodworking,385665.39
2020,Mei,Riau,Woodworking,107019.77
2020,Mei,Sulawesi Selatan,Woodworking,60081.64
2020,Mei,Sulawesi Tengah,Woodworking,138501.95
2020,Mei,Sumatera Selatan,Woodworking,5987769.9
2020,Mei,Sumatera Utara,Woodworking,6044310.3
2020,Juni,Bali,Woodworking,140838.97
2020,Juni,Banten,Woodworking,1011176.47
2020,Juni,Bengkulu,Woodworking,0
2020,Juni,DI Yogyakarta,Woodworking,218448.37
2020,Juni,DKI Jakarta,Woodworking,2528179.94
2020,Juni,Jambi,Woodworking,507280.42
2020,Juni,Jawa Barat,Woodworking,3195486.92
2020,Juni,Jawa Tengah,Woodworking,21177142.55
2020,Juni,Jawa Timur,Woodworking,33023520.73
2020,Juni,Kalimantan Barat,Woodworking,408422.3
2020,Juni,Kalimantan Selatan,Woodworking,261774.86
2020,Juni,Kalimantan Tengah,Woodworking,77256.33
2020,Juni,Kalimantan Timur,Woodworking,389914.38
2020,Juni,Kalimantan Utara,Woodworking,319450.98
2020,Juni,Kepulauan Riau,Woodworking,32.58
2020,Juni,Lampung,Woodworking,609036.32
2020,Juni,Nusa Tenggara Timur,Woodworking,1038
2020,Juni,Papua,Woodworking,4553315.39
2020,Juni,Papua Barat,Woodworking,1620345.39
2020,Juni,Riau,Woodworking,114503.41
2020,Juni,Sulawesi Selatan,Woodworking,106302.35
2020,Juni,Sulawesi Tengah,Woodworking,81237.77
2020,Juni,Sumatera Selatan,Woodworking,3199017.77
2020,Juni,Sumatera Utara,Woodworking,5466836.47
2020,Juli,Bali,Woodworking,217542.8
2020,Juli,Banten,Woodworking,1294416.15
2020,Juli,Bengkulu,Woodworking,0
2020,Juli,DI Yogyakarta,Woodworking,477839.23
2020,Juli,DKI Jakarta,Woodworking,5071866.69
2020,Juli,Jambi,Woodworking,612918.32
2020,Juli,Jawa Barat,Woodworking,3525845.66
2020,Juli,Jawa Tengah,Woodworking,21344164.47
2020,Juli,Jawa Timur,Woodworking,38199997.43
2020,Juli,Kalimantan Barat,Woodworking,397144.31
2020,Juli,Kalimantan Selatan,Woodworking,289623.79
2020,Juli,Kalimantan Tengah,Woodworking,182625.21
2020,Juli,Kalimantan Timur,Woodworking,466385.96
2020,Juli,Kalimantan Utara,Woodworking,310283.44
2020,Juli,Kepulauan Riau,Woodworking,0
2020,Juli,Lampung,Woodworking,326479.55
2020,Juli,Nusa Tenggara Timur,Woodworking,700
2020,Juli,Papua,Woodworking,4110132.37
2020,Juli,Papua Barat,Woodworking,1678565.16
2020,Juli,Riau,Woodworking,159840.17
2020,Juli,Sulawesi Selatan,Woodworking,138248.06
2020,Juli,Sulawesi Tengah,Woodworking,105845.48
2020,Juli,Sumatera Selatan,Woodworking,3653862.84
2020,Juli,Sumatera Utara,Woodworking,6738863.04
2020,Agustus,Bali,Woodworking,81557.78
2020,Agustus,Banten,Woodworking,1419773.21
2020,Agustus,Bengkulu,Woodworking,0
2020,Agustus,DI Yogyakarta,Woodworking,329140.92
2020,Agustus,DKI Jakarta,Woodworking,6545073.34
2020,Agustus,Jambi,Woodworking,436359.95
2020,Agustus,Jawa Barat,Woodworking,3037656.04
2020,Agustus,Jawa Tengah,Woodworking,22463940.83
2020,Agustus,Jawa Timur,Woodworking,35970593.22
2020,Agustus,Kalimantan Barat,Woodworking,460227.82
2020,Agustus,Kalimantan Selatan,Woodworking,302430.94
2020,Agustus,Kalimantan Tengah,Woodworking,69355.43
2020,Agustus,Kalimantan Timur,Woodworking,442536.7
2020,Agustus,Kalimantan Utara,Woodworking,304055.44
2020,Agustus,Kepulauan Riau,Woodworking,0
2020,Agustus,Lampung,Woodworking,407624.94
2020,Agustus,Nusa Tenggara Timur,Woodworking,1780
2020,Agustus,Papua,Woodworking,4142492.94
2020,Agustus,Papua Barat,Woodworking,705134.5
2020,Agustus,Riau,Woodworking,310377.98
2020,Agustus,Sulawesi Selatan,Woodworking,180712.3
2020,Agustus,Sulawesi Tengah,Woodworking,80646.64
2020,Agustus,Sumatera Selatan,Woodworking,4092850.56
2020,Agustus,Sumatera Utara,Woodworking,5197933.45
2020,September,Bali,Woodworking,231994.12
2020,September,Banten,Woodworking,1039051.53
2020,September,Bengkulu,Woodworking,0
2020,September,DI Yogyakarta,Woodworking,345960.07
2020,September,DKI Jakarta,Woodworking,3459648.94
2020,September,Jambi,Woodworking,508710.89
2020,September,Jawa Barat,Woodworking,4046378.82
2020,September,Jawa Tengah,Woodworking,24692285.87
2020,September,Jawa Timur,Woodworking,40563899.44
2020,September,Kalimantan Barat,Woodworking,453622.13
2020,September,Kalimantan Selatan,Woodworking,203562.22
2020,September,Kalimantan Tengah,Woodworking,254847.6
2020,September,Kalimantan Timur,Woodworking,400765.65
2020,September,Kalimantan Utara,Woodworking,166459.92
2020,September,Kepulauan Riau,Woodworking,0
2020,September,Lampung,Woodworking,582319.94
2020,September,Nusa Tenggara Timur,Woodworking,1660
2020,September,Papua,Woodworking,4494669.26
2020,September,Papua Barat,Woodworking,691010.91
2020,September,Riau,Woodworking,111218.12
2020,September,Sulawesi Selatan,Woodworking,219793.05
2020,September,Sulawesi Tengah,Woodworking,50845.08
2020,September,Sumatera Selatan,Woodworking,4966248.65
2020,September,Sumatera Utara,Woodworking,8101994.68
2020,Oktober,Bali,Woodworking,87913.01
2020,Oktober,Banten,Woodworking,1673427.93
2020,Oktober,Bengkulu,Woodworking,0
2020,Oktober,DI Yogyakarta,Woodworking,289411.23
2020,Oktober,DKI Jakarta,Woodworking,5802176.07
2020,Oktober,Jambi,Woodworking,773296.07
2020,Oktober,Jawa Barat,Woodworking,2310914.64
2020,Oktober,Jawa Tengah,Woodworking,23342031.26
2020,Oktober,Jawa Timur,Woodworking,39016108.78
2020,Oktober,Kalimantan Barat,Woodworking,566725.78
2020,Oktober,Kalimantan Selatan,Woodworking,150671.2
2020,Oktober,Kalimantan Tengah,Woodworking,106278.27
2020,Oktober,Kalimantan Timur,Woodworking,282272.55
2020,Oktober,Kalimantan Utara,Woodworking,280693.46
2020,Oktober,Kepulauan Riau,Woodworking,65.07
2020,Oktober,Lampung,Woodworking,567256.35
2020,Oktober,Nusa Tenggara Timur,Woodworking,1500
2020,Oktober,Papua,Woodworking,4773108.93
2020,Oktober,Papua Barat,Woodworking,420006.59
2020,Oktober,Riau,Woodworking,72262.99
2020,Oktober,Sulawesi Selatan,Woodworking,210091.53
2020,Oktober,Sulawesi Tengah,Woodworking,98519.69
2020,Oktober,Sumatera Selatan,Woodworking,3820925.95
